,Province/State,Country/Region,Lat,Long,Date,time_series_covid19_confirmed_global,time_series_covid19_recovered_global,time_series_covid19_deaths_global
6763,Jilin,China,43.6661,126.1923,2020-02-18,89.0,36.0,1.0
6764,Liaoning,China,41.2956,122.6085,2020-02-18,121.0,53.0,1.0
6765,Macau,China,22.1667,113.55,2020-02-18,10.0,5.0,0.0
6766,Ningxia,China,37.2692,106.1655,2020-02-18,70.0,42.0,0.0
6767,Qinghai,China,35.7452,95.9956,2020-02-18,18.0,15.0,0.0
6768,Shaanxi,China,35.1917,108.8701,2020-02-18,240.0,89.0,0.0
6769,Shandong,China,36.3427,118.1498,2020-02-18,543.0,211.0,3.0
6770,Shanghai,China,31.202,121.4491,2020-02-18,333.0,,1.0
6771,Shanxi,China,37.5777,112.2922,2020-02-18,131.0,61.0,0.0
6772,Sichuan,China,30.6171,102.7103,2020-02-18,508.0,169.0,3.0
6773,Tianjin,China,39.3054,117.323,2020-02-18,128.0,48.0,3.0
6774,Tibet,China,31.6927,88.0924,2020-02-18,1.0,1.0,0.0
6775,Xinjiang,China,41.1129,85.2401,2020-02-18,76.0,12.0,1.0
6776,Yunnan,China,24.974,101.487,2020-02-18,172.0,,0.0
6777,Zhejiang,China,29.1832,120.0934,2020-02-18,1172.0,535.0,0.0
6778,,Colombia,4.5709,-74.2973,2020-02-18,0.0,0.0,0.0
6779,,Congo (Brazzaville),-4.0383,21.7587,2020-02-18,0.0,0.0,0.0
6780,,Congo (Kinshasa),-4.0383,21.7587,2020-02-18,0.0,0.0,0.0
6781,,Costa Rica,9.7489,-83.7534,2020-02-18,0.0,0.0,0.0
6782,,Cote d'Ivoire,7.54,-5.5471,2020-02-18,0.0,0.0,0.0
6783,,Croatia,45.1,15.2,2020-02-18,0.0,0.0,0.0
6784,,Diamond Princess,0.0,0.0,2020-02-18,542.0,0.0,0.0
6785,,Cuba,22.0,-80.0,2020-02-18,0.0,0.0,0.0
6786,,Cyprus,35.1264,33.4299,2020-02-18,0.0,0.0,0.0
6787,,Czechia,49.8175,15.473,2020-02-18,0.0,,0.0
6788,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-18,0.0,0.0,0.0
6789,Greenland,Denmark,71.7069,-42.6043,2020-02-18,0.0,0.0,0.0
6790,,Denmark,56.2639,9.5018,2020-02-18,0.0,0.0,0.0
6791,,Djibouti,11.8251,42.5903,2020-02-18,0.0,0.0,0.0
6792,,Dominican Republic,18.7357,-70.1627,2020-02-18,0.0,0.0,0.0
6793,,Ecuador,-1.8312,-78.1834,2020-02-18,0.0,0.0,0.0
6794,,Egypt,26.0,30.0,2020-02-18,1.0,0.0,0.0
6795,,El Salvador,13.7942,-88.8965,2020-02-18,0.0,0.0,0.0
6796,,Equatorial Guinea,1.5,10.0,2020-02-18,0.0,0.0,0.0
6797,,Eritrea,15.1794,39.7823,2020-02-18,0.0,0.0,0.0
6798,,Estonia,58.5953,25.0136,2020-02-18,0.0,0.0,0.0
6799,,Eswatini,-26.5225,31.4659,2020-02-18,0.0,0.0,0.0
6800,,Ethiopia,9.145,40.4897,2020-02-18,0.0,0.0,0.0
6801,,Fiji,-17.7134,178.065,2020-02-18,0.0,0.0,0.0
6802,,Finland,64.0,26.0,2020-02-18,1.0,1.0,0.0
6803,French Guiana,France,3.9339,-53.1258,2020-02-18,0.0,0.0,0.0
6804,French Polynesia,France,-17.6797,149.4068,2020-02-18,0.0,0.0,0.0
6805,Guadeloupe,France,16.25,-61.5833,2020-02-18,0.0,0.0,0.0
6806,Mayotte,France,-12.8275,45.1662,2020-02-18,0.0,0.0,0.0
6807,New Caledonia,France,-20.9043,165.618,2020-02-18,0.0,0.0,0.0
6808,Reunion,France,-21.1351,55.2471,2020-02-18,0.0,0.0,0.0
6809,Saint Barthelemy,France,17.9,-62.8333,2020-02-18,0.0,0.0,0.0
6810,St Martin,France,18.0708,-63.0501,2020-02-18,0.0,0.0,0.0
6811,Martinique,France,14.6415,-61.0242,2020-02-18,0.0,0.0,0.0
6812,,France,46.2276,2.2137,2020-02-18,12.0,4.0,1.0
6813,,Gabon,-0.8037,11.6094,2020-02-18,0.0,0.0,0.0
6814,,Gambia,13.4432,-15.3101,2020-02-18,0.0,0.0,0.0
6815,,Georgia,42.3154,43.3569,2020-02-18,0.0,0.0,0.0
6816,,Germany,51.0,9.0,2020-02-18,16.0,12.0,0.0
6817,,Ghana,7.9465,-1.0232,2020-02-18,0.0,0.0,0.0
6818,,Greece,39.0742,21.8243,2020-02-18,0.0,0.0,0.0
6819,,Guatemala,15.7835,-90.2308,2020-02-18,0.0,0.0,0.0
6820,,Guinea,9.9456,-9.6966,2020-02-18,0.0,0.0,0.0
6821,,Guyana,5.0,-58.75,2020-02-18,0.0,0.0,0.0
6822,,Haiti,18.9712,-72.2852,2020-02-18,0.0,0.0,0.0
6823,,Holy See,41.9029,12.4534,2020-02-18,0.0,0.0,0.0
6824,,Honduras,15.2,-86.2419,2020-02-18,0.0,0.0,0.0
6825,,Hungary,47.1625,19.5033,2020-02-18,0.0,0.0,0.0
6826,,Iceland,64.9631,-19.0208,2020-02-18,0.0,0.0,0.0
6827,,India,21.0,78.0,2020-02-18,3.0,3.0,0.0
6828,,Indonesia,-0.7893,113.9213,2020-02-18,0.0,0.0,0.0
6829,,Iran,32.0,53.0,2020-02-18,0.0,0.0,0.0
6830,,Iraq,33.0,44.0,2020-02-18,0.0,0.0,0.0
6831,,Ireland,53.1424,-7.6921,2020-02-18,0.0,0.0,0.0
6832,,Israel,31.0,35.0,2020-02-18,0.0,0.0,0.0
6833,,Italy,43.0,12.0,2020-02-18,3.0,0.0,0.0
6834,,Jamaica,18.1096,-77.2975,2020-02-18,0.0,0.0,0.0
6835,,Japan,36.0,138.0,2020-02-18,74.0,13.0,1.0
6836,,Jordan,31.24,36.51,2020-02-18,0.0,0.0,0.0
6837,,Kazakhstan,48.0196,66.9237,2020-02-18,0.0,0.0,0.0
6838,,Kenya,-0.0236,37.9062,2020-02-18,0.0,0.0,0.0
6839,,"Korea, South",36.0,128.0,2020-02-18,31.0,12.0,0.0
6840,,Kuwait,29.5,47.75,2020-02-18,0.0,0.0,0.0
6841,,Kyrgyzstan,41.2044,74.7661,2020-02-18,0.0,0.0,0.0
6842,,Latvia,56.8796,24.6032,2020-02-18,0.0,0.0,0.0
6843,,Lebanon,33.8547,35.8623,2020-02-18,0.0,0.0,0.0
6844,,Liberia,6.4281,-9.4295,2020-02-18,0.0,0.0,0.0
6845,,Liechtenstein,47.14,9.55,2020-02-18,0.0,0.0,0.0
6846,,Lithuania,55.1694,23.8813,2020-02-18,0.0,0.0,0.0
6847,,Luxembourg,49.8153,6.1296,2020-02-18,0.0,0.0,0.0
6848,,Madagascar,-18.7669,46.8691,2020-02-18,0.0,0.0,0.0
6849,,Malaysia,2.5,112.5,2020-02-18,22.0,13.0,0.0
6850,,Maldives,3.2028,73.2207,2020-02-18,0.0,0.0,0.0
6851,,Malta,35.9375,14.3754,2020-02-18,0.0,0.0,0.0
6852,,Mauritania,21.0079,10.9408,2020-02-18,0.0,0.0,0.0
6853,,Mauritius,-20.2,57.5,2020-02-18,0.0,0.0,0.0
6854,,Mexico,23.6345,-102.5528,2020-02-18,0.0,0.0,0.0
6855,,Moldova,47.4116,28.3699,2020-02-18,0.0,0.0,0.0
6856,,Monaco,43.7333,7.4167,2020-02-18,0.0,0.0,0.0
6857,,Mongolia,46.8625,103.8467,2020-02-18,0.0,0.0,0.0
6858,,Montenegro,42.5,19.3,2020-02-18,0.0,0.0,0.0
6859,,Morocco,31.7917,-7.0926,2020-02-18,0.0,0.0,0.0
6860,,Namibia,-22.9576,18.4904,2020-02-18,0.0,0.0,0.0
6861,,Nepal,28.1667,84.25,2020-02-18,1.0,1.0,0.0
6862,Aruba,Netherlands,12.5186,-70.0358,2020-02-18,0.0,0.0,0.0
6863,Curacao,Netherlands,12.1696,-68.99,2020-02-18,0.0,0.0,0.0
6864,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-18,0.0,0.0,0.0
6865,,Netherlands,52.1326,5.2913,2020-02-18,0.0,0.0,0.0
6866,,New Zealand,-40.9006,174.886,2020-02-18,0.0,0.0,0.0
6867,,Nicaragua,12.8654,-85.2072,2020-02-18,0.0,0.0,0.0
6868,,Niger,17.6078,8.0817,2020-02-18,0.0,0.0,0.0
6869,,Nigeria,9.082,8.6753,2020-02-18,0.0,0.0,0.0
6870,,North Macedonia,41.6086,21.7453,2020-02-18,0.0,0.0,0.0
6871,,Norway,60.472,8.4689,2020-02-18,0.0,0.0,0.0
6872,,Oman,21.0,57.0,2020-02-18,0.0,0.0,0.0
6873,,Pakistan,30.3753,69.3451,2020-02-18,0.0,0.0,0.0
6874,,Panama,8.538,-80.7821,2020-02-18,0.0,0.0,0.0
6875,,Papua New Guinea,-6.315,143.9555,2020-02-18,0.0,0.0,0.0
6876,,Paraguay,-23.4425,-58.4438,2020-02-18,0.0,0.0,0.0
6877,,Peru,-9.19,-75.0152,2020-02-18,0.0,0.0,0.0
6878,,Philippines,13.0,122.0,2020-02-18,3.0,1.0,1.0
6879,,Poland,51.9194,19.1451,2020-02-18,0.0,0.0,0.0
6880,,Portugal,39.3999,-8.2245,2020-02-18,0.0,0.0,0.0
6881,,Qatar,25.3548,51.1839,2020-02-18,0.0,0.0,0.0
6882,,Romania,45.9432,24.9668,2020-02-18,0.0,0.0,0.0
6883,,Russia,60.0,90.0,2020-02-18,2.0,2.0,0.0
6884,,Rwanda,-1.9403,29.8739,2020-02-18,0.0,0.0,0.0
6885,,Saint Lucia,13.9094,-60.9789,2020-02-18,0.0,0.0,0.0
6886,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-18,0.0,0.0,0.0
6887,,San Marino,43.9424,12.4578,2020-02-18,0.0,0.0,0.0
6888,,Saudi Arabia,24.0,45.0,2020-02-18,0.0,0.0,0.0
6889,,Senegal,14.4974,-14.4524,2020-02-18,0.0,0.0,0.0
6890,,Serbia,44.0165,21.0059,2020-02-18,0.0,0.0,0.0
6891,,Seychelles,-4.6796,55.492,2020-02-18,0.0,0.0,0.0
6892,,Singapore,1.2833,103.8333,2020-02-18,81.0,29.0,0.0
6893,,Slovakia,48.669,19.699,2020-02-18,0.0,0.0,0.0
6894,,Slovenia,46.1512,14.9955,2020-02-18,0.0,0.0,0.0
6895,,Somalia,5.1521,46.1996,2020-02-18,0.0,0.0,0.0
6896,,South Africa,-30.5595,22.9375,2020-02-18,0.0,0.0,0.0
6897,,Spain,40.0,-4.0,2020-02-18,2.0,2.0,0.0
6898,,Sri Lanka,7.0,81.0,2020-02-18,1.0,1.0,0.0
6899,,Sudan,12.8628,30.2176,2020-02-18,0.0,0.0,0.0
6900,,Suriname,3.9193,-56.0278,2020-02-18,0.0,0.0,0.0
6901,,Sweden,63.0,16.0,2020-02-18,1.0,0.0,0.0
6902,,Switzerland,46.8182,8.2275,2020-02-18,0.0,0.0,0.0
6903,,Taiwan*,23.7,121.0,2020-02-18,22.0,2.0,1.0
6904,,Tanzania,-6.369,34.8888,2020-02-18,0.0,0.0,0.0
6905,,Thailand,15.0,101.0,2020-02-18,35.0,15.0,0.0
6906,,Togo,8.6195,0.8248,2020-02-18,0.0,0.0,0.0
6907,,Trinidad and Tobago,10.6918,-61.2225,2020-02-18,0.0,0.0,0.0
6908,,Tunisia,34.0,9.0,2020-02-18,0.0,0.0,0.0
6909,,Turkey,38.9637,35.2433,2020-02-18,0.0,0.0,0.0
6910,,Uganda,1.0,32.0,2020-02-18,0.0,0.0,0.0
6911,,Ukraine,48.3794,31.1656,2020-02-18,0.0,0.0,0.0
6912,,United Arab Emirates,24.0,54.0,2020-02-18,9.0,4.0,0.0
6913,Bermuda,United Kingdom,32.3078,-64.7505,2020-02-18,0.0,0.0,0.0
6914,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-18,0.0,0.0,0.0
6915,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-18,0.0,0.0,0.0
6916,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-18,0.0,0.0,0.0
6917,Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-18,0.0,0.0,0.0
6918,Montserrat,United Kingdom,16.7425,-62.1874,2020-02-18,0.0,0.0,0.0
6919,,United Kingdom,55.3781,-3.4360000000000004,2020-02-18,9.0,8.0,0.0
6920,,Uruguay,-32.5228,-55.7658,2020-02-18,0.0,0.0,0.0
6921,,US,37.0902,-95.7129,2020-02-18,13.0,3.0,0.0
6922,,Uzbekistan,41.3775,64.5853,2020-02-18,0.0,0.0,0.0
6923,,Venezuela,6.4238,-66.5897,2020-02-18,0.0,0.0,0.0
6924,,Vietnam,16.0,108.0,2020-02-18,16.0,7.0,0.0
6925,,Zambia,-15.4167,28.2833,2020-02-18,0.0,0.0,0.0
6926,,Zimbabwe,-20.0,30.0,2020-02-18,0.0,0.0,0.0
6927,Diamond Princess,Canada,0.0,0.0,2020-02-18,0.0,,0.0
6928,,Dominica,15.415,-61.371,2020-02-18,0.0,0.0,0.0
6929,,Grenada,12.1165,-61.679,2020-02-18,0.0,,0.0
6930,,Mozambique,-18.665695,35.529562,2020-02-18,0.0,,0.0
6931,,Syria,34.802075,38.99681500000001,2020-02-18,0.0,,0.0
6932,,Timor-Leste,-8.874217,125.727539,2020-02-18,0.0,,0.0
6933,,Belize,13.1939,-59.5432,2020-02-18,0.0,0.0,0.0
6934,Recovered,Canada,0.0,0.0,2020-02-18,0.0,,0.0
6935,,Laos,19.85627,102.495496,2020-02-18,0.0,,0.0
6936,,Libya,26.3351,17.228331,2020-02-18,0.0,0.0,0.0
6937,,West Bank and Gaza,31.9522,35.2332,2020-02-18,0.0,0.0,0.0
6938,,Guinea-Bissau,11.8037,-15.1804,2020-02-18,0.0,0.0,0.0
6939,,Mali,17.570692,-3.996166000000001,2020-02-18,0.0,,0.0
6940,,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-18,0.0,0.0,0.0
6941,Northwest Territories,Canada,64.8255,-124.8457,2020-02-18,0.0,,0.0
6942,Yukon,Canada,64.2823,-135.0,2020-02-18,0.0,,0.0
6943,,Kosovo,42.602636,20.902977,2020-02-18,0.0,,0.0
6944,,Afghanistan,33.0,65.0,2020-02-19,0.0,0.0,0.0
6945,,Albania,41.1533,20.1683,2020-02-19,0.0,0.0,0.0
6946,,Algeria,28.0339,1.6596,2020-02-19,0.0,0.0,0.0
6947,,Andorra,42.5063,1.5218,2020-02-19,0.0,0.0,0.0
6948,,Angola,-11.2027,17.8739,2020-02-19,0.0,0.0,0.0
6949,,Antigua and Barbuda,17.0608,-61.7964,2020-02-19,0.0,0.0,0.0
6950,,Argentina,-38.4161,-63.6167,2020-02-19,0.0,0.0,0.0
6951,,Armenia,40.0691,45.0382,2020-02-19,0.0,0.0,0.0
6952,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-19,0.0,0.0,0.0
6953,New South Wales,Australia,-33.8688,151.2093,2020-02-19,4.0,4.0,0.0
6954,Northern Territory,Australia,-12.4634,130.8456,2020-02-19,0.0,0.0,0.0
6955,Queensland,Australia,-28.0167,153.4,2020-02-19,5.0,0.0,0.0
6956,South Australia,Australia,-34.9285,138.6007,2020-02-19,2.0,2.0,0.0
6957,Tasmania,Australia,-41.4545,145.9707,2020-02-19,0.0,0.0,0.0
6958,Victoria,Australia,-37.8136,144.9631,2020-02-19,4.0,4.0,0.0
6959,Western Australia,Australia,-31.9505,115.8605,2020-02-19,0.0,0.0,0.0
6960,,Austria,47.5162,14.5501,2020-02-19,0.0,0.0,0.0
6961,,Azerbaijan,40.1431,47.5769,2020-02-19,0.0,0.0,0.0
6962,,Bahamas,25.0343,-77.3963,2020-02-19,0.0,0.0,0.0
6963,,Bahrain,26.0275,50.55,2020-02-19,0.0,0.0,0.0
6964,,Bangladesh,23.685,90.3563,2020-02-19,0.0,0.0,0.0
6965,,Barbados,13.1939,-59.5432,2020-02-19,0.0,0.0,0.0
6966,,Belarus,53.7098,27.9534,2020-02-19,0.0,0.0,0.0
6967,,Belgium,50.8333,4.0,2020-02-19,1.0,1.0,0.0
6968,,Benin,9.3077,2.3158,2020-02-19,0.0,0.0,0.0
6969,,Bhutan,27.5142,90.4336,2020-02-19,0.0,0.0,0.0
6970,,Bolivia,-16.2902,-63.5887,2020-02-19,0.0,0.0,0.0
6971,,Bosnia and Herzegovina,43.9159,17.6791,2020-02-19,0.0,0.0,0.0
6972,,Brazil,-14.235,-51.9253,2020-02-19,0.0,0.0,0.0
6973,,Brunei,4.5353,114.7277,2020-02-19,0.0,0.0,0.0
6974,,Bulgaria,42.7339,25.4858,2020-02-19,0.0,0.0,0.0
6975,,Burkina Faso,12.2383,-1.5616,2020-02-19,0.0,0.0,0.0
6976,,Cabo Verde,16.5388,-23.0418,2020-02-19,0.0,0.0,0.0
6977,,Cambodia,11.55,104.9167,2020-02-19,1.0,1.0,0.0
6978,,Cameroon,3.848,11.5021,2020-02-19,0.0,,0.0
6979,Alberta,Canada,53.9333,-116.5765,2020-02-19,0.0,,0.0
6980,British Columbia,Canada,49.2827,-123.1207,2020-02-19,5.0,,0.0
6981,Grand Princess,Canada,37.6489,-122.6655,2020-02-19,0.0,,0.0
6982,Manitoba,Canada,53.7609,-98.8139,2020-02-19,0.0,,0.0
6983,New Brunswick,Canada,46.5653,-66.4619,2020-02-19,0.0,,0.0
6984,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-19,0.0,,0.0
6985,Nova Scotia,Canada,44.682,-63.7443,2020-02-19,0.0,,0.0
6986,Ontario,Canada,51.2538,-85.3232,2020-02-19,3.0,,0.0
6987,Prince Edward Island,Canada,46.5107,-63.4168,2020-02-19,0.0,,0.0
6988,Quebec,Canada,52.9399,-73.5491,2020-02-19,0.0,,0.0
6989,Saskatchewan,Canada,52.9399,-106.4509,2020-02-19,0.0,,0.0
6990,,Central African Republic,6.6111,20.9394,2020-02-19,0.0,0.0,0.0
6991,,Chad,15.4542,18.7322,2020-02-19,0.0,0.0,0.0
6992,,Chile,-35.6751,-71.543,2020-02-19,0.0,0.0,0.0
6993,Anhui,China,31.8257,117.2264,2020-02-19,986.0,413.0,6.0
6994,Beijing,China,40.1824,116.4142,2020-02-19,393.0,145.0,4.0
6995,Chongqing,China,30.0572,107.874,2020-02-19,560.0,274.0,5.0
6996,Fujian,China,26.0789,117.9874,2020-02-19,293.0,112.0,0.0
6997,Gansu,China,37.8099,101.0583,2020-02-19,91.0,65.0,2.0
6998,Guangdong,China,23.3417,113.4244,2020-02-19,1331.0,606.0,5.0
6999,Guangxi,China,23.8298,108.7881,2020-02-19,244.0,86.0,2.0
7000,Guizhou,China,26.8154,106.8748,2020-02-19,146.0,70.0,2.0
7001,Hainan,China,19.1959,109.7453,2020-02-19,168.0,84.0,4.0
7002,Hebei,China,39.549,116.1306,2020-02-19,306.0,152.0,4.0
7003,Heilongjiang,China,47.862,127.7615,2020-02-19,470.0,,12.0
7004,Henan,China,33.882,113.614,2020-02-19,1262.0,,19.0
7005,Hong Kong,China,22.3,114.2,2020-02-19,63.0,5.0,2.0
7006,Hubei,China,30.9756,112.2707,2020-02-19,62031.0,10337.0,2029.0
7007,Hunan,China,27.6104,111.7088,2020-02-19,1008.0,561.0,4.0
7008,Inner Mongolia,China,44.0935,113.9448,2020-02-19,75.0,10.0,0.0
7009,Jiangsu,China,32.9711,119.455,2020-02-19,631.0,318.0,0.0
7010,Jiangxi,China,27.614,115.7221,2020-02-19,934.0,362.0,1.0
7011,Jilin,China,43.6661,126.1923,2020-02-19,90.0,37.0,1.0
7012,Liaoning,China,41.2956,122.6085,2020-02-19,121.0,55.0,1.0
7013,Macau,China,22.1667,113.55,2020-02-19,10.0,5.0,0.0
7014,Ningxia,China,37.2692,106.1655,2020-02-19,71.0,42.0,0.0
7015,Qinghai,China,35.7452,95.9956,2020-02-19,18.0,16.0,0.0
7016,Shaanxi,China,35.1917,108.8701,2020-02-19,242.0,102.0,0.0
7017,Shandong,China,36.3427,118.1498,2020-02-19,544.0,231.0,3.0
7018,Shanghai,China,31.202,121.4491,2020-02-19,333.0,,2.0
7019,Shanxi,China,37.5777,112.2922,2020-02-19,131.0,68.0,0.0
7020,Sichuan,China,30.6171,102.7103,2020-02-19,514.0,188.0,3.0
7021,Tianjin,China,39.3054,117.323,2020-02-19,130.0,54.0,3.0
7022,Tibet,China,31.6927,88.0924,2020-02-19,1.0,1.0,0.0
7023,Xinjiang,China,41.1129,85.2401,2020-02-19,76.0,20.0,1.0
7024,Yunnan,China,24.974,101.487,2020-02-19,172.0,,1.0
7025,Zhejiang,China,29.1832,120.0934,2020-02-19,1174.0,604.0,0.0
7026,,Colombia,4.5709,-74.2973,2020-02-19,0.0,0.0,0.0
7027,,Congo (Brazzaville),-4.0383,21.7587,2020-02-19,0.0,0.0,0.0
7028,,Congo (Kinshasa),-4.0383,21.7587,2020-02-19,0.0,0.0,0.0
7029,,Costa Rica,9.7489,-83.7534,2020-02-19,0.0,0.0,0.0
7030,,Cote d'Ivoire,7.54,-5.5471,2020-02-19,0.0,0.0,0.0
7031,,Croatia,45.1,15.2,2020-02-19,0.0,0.0,0.0
7032,,Diamond Princess,0.0,0.0,2020-02-19,621.0,1.0,0.0
7033,,Cuba,22.0,-80.0,2020-02-19,0.0,0.0,0.0
7034,,Cyprus,35.1264,33.4299,2020-02-19,0.0,0.0,0.0
7035,,Czechia,49.8175,15.473,2020-02-19,0.0,,0.0
7036,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-19,0.0,0.0,0.0
7037,Greenland,Denmark,71.7069,-42.6043,2020-02-19,0.0,0.0,0.0
7038,,Denmark,56.2639,9.5018,2020-02-19,0.0,0.0,0.0
7039,,Djibouti,11.8251,42.5903,2020-02-19,0.0,0.0,0.0
7040,,Dominican Republic,18.7357,-70.1627,2020-02-19,0.0,0.0,0.0
7041,,Ecuador,-1.8312,-78.1834,2020-02-19,0.0,0.0,0.0
7042,,Egypt,26.0,30.0,2020-02-19,1.0,0.0,0.0
7043,,El Salvador,13.7942,-88.8965,2020-02-19,0.0,0.0,0.0
7044,,Equatorial Guinea,1.5,10.0,2020-02-19,0.0,0.0,0.0
7045,,Eritrea,15.1794,39.7823,2020-02-19,0.0,0.0,0.0
7046,,Estonia,58.5953,25.0136,2020-02-19,0.0,0.0,0.0
7047,,Eswatini,-26.5225,31.4659,2020-02-19,0.0,0.0,0.0
7048,,Ethiopia,9.145,40.4897,2020-02-19,0.0,0.0,0.0
7049,,Fiji,-17.7134,178.065,2020-02-19,0.0,0.0,0.0
7050,,Finland,64.0,26.0,2020-02-19,1.0,1.0,0.0
7051,French Guiana,France,3.9339,-53.1258,2020-02-19,0.0,0.0,0.0
7052,French Polynesia,France,-17.6797,149.4068,2020-02-19,0.0,0.0,0.0
7053,Guadeloupe,France,16.25,-61.5833,2020-02-19,0.0,0.0,0.0
7054,Mayotte,France,-12.8275,45.1662,2020-02-19,0.0,0.0,0.0
7055,New Caledonia,France,-20.9043,165.618,2020-02-19,0.0,0.0,0.0
7056,Reunion,France,-21.1351,55.2471,2020-02-19,0.0,0.0,0.0
7057,Saint Barthelemy,France,17.9,-62.8333,2020-02-19,0.0,0.0,0.0
7058,St Martin,France,18.0708,-63.0501,2020-02-19,0.0,0.0,0.0
7059,Martinique,France,14.6415,-61.0242,2020-02-19,0.0,0.0,0.0
7060,,France,46.2276,2.2137,2020-02-19,12.0,4.0,1.0
7061,,Gabon,-0.8037,11.6094,2020-02-19,0.0,0.0,0.0
7062,,Gambia,13.4432,-15.3101,2020-02-19,0.0,0.0,0.0
7063,,Georgia,42.3154,43.3569,2020-02-19,0.0,0.0,0.0
7064,,Germany,51.0,9.0,2020-02-19,16.0,12.0,0.0
7065,,Ghana,7.9465,-1.0232,2020-02-19,0.0,0.0,0.0
7066,,Greece,39.0742,21.8243,2020-02-19,0.0,0.0,0.0
7067,,Guatemala,15.7835,-90.2308,2020-02-19,0.0,0.0,0.0
7068,,Guinea,9.9456,-9.6966,2020-02-19,0.0,0.0,0.0
7069,,Guyana,5.0,-58.75,2020-02-19,0.0,0.0,0.0
7070,,Haiti,18.9712,-72.2852,2020-02-19,0.0,0.0,0.0
7071,,Holy See,41.9029,12.4534,2020-02-19,0.0,0.0,0.0
7072,,Honduras,15.2,-86.2419,2020-02-19,0.0,0.0,0.0
7073,,Hungary,47.1625,19.5033,2020-02-19,0.0,0.0,0.0
7074,,Iceland,64.9631,-19.0208,2020-02-19,0.0,0.0,0.0
7075,,India,21.0,78.0,2020-02-19,3.0,3.0,0.0
7076,,Indonesia,-0.7893,113.9213,2020-02-19,0.0,0.0,0.0
7077,,Iran,32.0,53.0,2020-02-19,2.0,0.0,2.0
7078,,Iraq,33.0,44.0,2020-02-19,0.0,0.0,0.0
7079,,Ireland,53.1424,-7.6921,2020-02-19,0.0,0.0,0.0
7080,,Israel,31.0,35.0,2020-02-19,0.0,0.0,0.0
7081,,Italy,43.0,12.0,2020-02-19,3.0,0.0,0.0
7082,,Jamaica,18.1096,-77.2975,2020-02-19,0.0,0.0,0.0
7083,,Japan,36.0,138.0,2020-02-19,84.0,18.0,1.0
7084,,Jordan,31.24,36.51,2020-02-19,0.0,0.0,0.0
7085,,Kazakhstan,48.0196,66.9237,2020-02-19,0.0,0.0,0.0
7086,,Kenya,-0.0236,37.9062,2020-02-19,0.0,0.0,0.0
7087,,"Korea, South",36.0,128.0,2020-02-19,31.0,12.0,0.0
7088,,Kuwait,29.5,47.75,2020-02-19,0.0,0.0,0.0
7089,,Kyrgyzstan,41.2044,74.7661,2020-02-19,0.0,0.0,0.0
7090,,Latvia,56.8796,24.6032,2020-02-19,0.0,0.0,0.0
7091,,Lebanon,33.8547,35.8623,2020-02-19,0.0,0.0,0.0
7092,,Liberia,6.4281,-9.4295,2020-02-19,0.0,0.0,0.0
7093,,Liechtenstein,47.14,9.55,2020-02-19,0.0,0.0,0.0
7094,,Lithuania,55.1694,23.8813,2020-02-19,0.0,0.0,0.0
7095,,Luxembourg,49.8153,6.1296,2020-02-19,0.0,0.0,0.0
7096,,Madagascar,-18.7669,46.8691,2020-02-19,0.0,0.0,0.0
7097,,Malaysia,2.5,112.5,2020-02-19,22.0,15.0,0.0
7098,,Maldives,3.2028,73.2207,2020-02-19,0.0,0.0,0.0
7099,,Malta,35.9375,14.3754,2020-02-19,0.0,0.0,0.0
7100,,Mauritania,21.0079,10.9408,2020-02-19,0.0,0.0,0.0
7101,,Mauritius,-20.2,57.5,2020-02-19,0.0,0.0,0.0
7102,,Mexico,23.6345,-102.5528,2020-02-19,0.0,0.0,0.0
7103,,Moldova,47.4116,28.3699,2020-02-19,0.0,0.0,0.0
7104,,Monaco,43.7333,7.4167,2020-02-19,0.0,0.0,0.0
7105,,Mongolia,46.8625,103.8467,2020-02-19,0.0,0.0,0.0
7106,,Montenegro,42.5,19.3,2020-02-19,0.0,0.0,0.0
7107,,Morocco,31.7917,-7.0926,2020-02-19,0.0,0.0,0.0
7108,,Namibia,-22.9576,18.4904,2020-02-19,0.0,0.0,0.0
7109,,Nepal,28.1667,84.25,2020-02-19,1.0,1.0,0.0
7110,Aruba,Netherlands,12.5186,-70.0358,2020-02-19,0.0,0.0,0.0
7111,Curacao,Netherlands,12.1696,-68.99,2020-02-19,0.0,0.0,0.0
7112,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-19,0.0,0.0,0.0
7113,,Netherlands,52.1326,5.2913,2020-02-19,0.0,0.0,0.0
7114,,New Zealand,-40.9006,174.886,2020-02-19,0.0,0.0,0.0
7115,,Nicaragua,12.8654,-85.2072,2020-02-19,0.0,0.0,0.0
7116,,Niger,17.6078,8.0817,2020-02-19,0.0,0.0,0.0
